Open Time,Open,High,Low,Close,Volume
2023-06-30,0.10180000,0.10610000,0.09920000,0.10430000,6117418.00000000
2023-07-01,0.10430000,0.10480000,0.10300000,0.10450000,2704680.00000000
2023-07-02,0.10450000,0.10580000,0.10110000,0.10360000,4093270.00000000
2023-07-03,0.10360000,0.11240000,0.10310000,0.10990000,14660303.00000000
2023-07-04,0.11000000,0.11180000,0.10590000,0.10760000,6580524.00000000
2023-07-05,0.10750000,0.10810000,0.10240000,0.10380000,4426052.00000000
2023-07-06,0.10380000,0.10730000,0.10110000,0.10180000,3894489.00000000
2023-07-07,0.10160000,0.10380000,0.10110000,0.10230000,2570731.00000000
2023-07-08,0.10220000,0.10380000,0.10070000,0.10200000,2213613.00000000
2023-07-09,0.10190000,0.11720000,0.10120000,0.10820000,28360602.00000000
2023-07-10,0.10820000,0.10910000,0.10120000,0.10270000,9639350.00000000
2023-07-11,0.10270000,0.10350000,0.10090000,0.10170000,4811600.00000000
2023-07-12,0.10180000,0.10860000,0.10070000,0.10420000,8712491.00000000
2023-07-13,0.10420000,0.10950000,0.10320000,0.10840000,8352611.00000000
2023-07-14,0.10830000,0.10960000,0.10430000,0.10580000,4710694.00000000
2023-07-15,0.10600000,0.10700000,0.10490000,0.10590000,2496645.00000000
2023-07-16,0.10590000,0.10600000,0.10200000,0.10210000,2633684.00000000
2023-07-17,0.10230000,0.10380000,0.10100000,0.10270000,2900984.00000000
2023-07-18,0.10280000,0.10350000,0.10100000,0.10280000,1891985.00000000
2023-07-19,0.10270000,0.10400000,0.10080000,0.10230000,1927535.00000000
2023-07-20,0.10250000,0.10520000,0.10160000,0.10310000,3365261.00000000
2023-07-21,0.10310000,0.10420000,0.10170000,0.10280000,1782844.00000000
2023-07-22,0.10290000,0.10320000,0.09930000,0.09990000,3129992.00000000
2023-07-23,0.09980000,0.10200000,0.09980000,0.10160000,1830779.00000000
2023-07-24,0.10160000,0.10200000,0.09420000,0.09550000,3430269.00000000
2023-07-25,0.09550000,0.10080000,0.09460000,0.09780000,3192537.00000000
2023-07-26,0.09790000,0.09950000,0.09710000,0.09890000,1858514.00000000
2023-07-27,0.09890000,0.10240000,0.09880000,0.09940000,3261341.00000000
2023-07-28,0.09960000,0.10050000,0.09800000,0.09940000,1917908.00000000
2023-07-29,0.09950000,0.09990000,0.09800000,0.09900000,1329866.00000000
2023-07-30,0.09890000,0.09900000,0.09430000,0.09550000,3044773.00000000
2023-07-31,0.09550000,0.09840000,0.09420000,0.09580000,4330050.00000000
2023-08-01,0.09560000,0.09700000,0.09400000,0.09660000,2033765.00000000
2023-08-02,0.09670000,0.09750000,0.09240000,0.09290000,4214592.00000000
2023-08-03,0.09300000,0.09360000,0.09170000,0.09230000,1723908.00000000
2023-08-04,0.09230000,0.09480000,0.09210000,0.09290000,2711282.00000000
2023-08-05,0.09290000,0.09300000,0.09100000,0.09200000,1410443.00000000
2023-08-06,0.09200000,0.09400000,0.09000000,0.09130000,5693199.00000000
2023-08-07,0.09140000,0.09250000,0.08910000,0.09160000,5480516.00000000
2023-08-08,0.09160000,0.09560000,0.09120000,0.09330000,6978580.00000000
2023-08-09,0.09350000,0.09580000,0.09330000,0.09390000,2748019.00000000
2023-08-10,0.09390000,0.09410000,0.09210000,0.09240000,2948526.00000000
2023-08-11,0.09240000,0.09290000,0.09060000,0.09130000,2220435.00000000
2023-08-12,0.09130000,0.09200000,0.09040000,0.09130000,1587962.00000000
2023-08-13,0.09130000,0.09500000,0.09080000,0.09290000,5026764.00000000
2023-08-14,0.09300000,0.13050000,0.09270000,0.11380000,238604001.00000000
2023-08-15,0.11380000,0.12300000,0.09510000,0.09640000,91912022.00000000
2023-08-16,0.09650000,0.09760000,0.08920000,0.08980000,19794422.00000000
2023-08-17,0.08980000,0.08990000,0.08100000,0.08170000,15710911.00000000
2023-08-18,0.08170000,0.08790000,0.08140000,0.08580000,9203087.00000000
2023-08-19,0.08580000,0.09190000,0.08400000,0.08500000,16728892.00000000
2023-08-20,0.08500000,0.09690000,0.08350000,0.08830000,29602133.00000000
2023-08-21,0.08830000,0.09700000,0.08500000,0.08540000,34438340.00000000
2023-08-22,0.08540000,0.08930000,0.08150000,0.08560000,13205858.00000000
2023-08-23,0.08560000,0.08740000,0.08460000,0.08560000,5402441.00000000
2023-08-24,0.08560000,0.08710000,0.08250000,0.08320000,5365212.00000000
2023-08-25,0.08310000,0.08310000,0.08040000,0.08180000,4679101.00000000
2023-08-26,0.08170000,0.08420000,0.08130000,0.08230000,3182230.00000000
2023-08-27,0.08220000,0.08280000,0.08050000,0.08200000,3047167.00000000
2023-08-28,0.08190000,0.09070000,0.08010000,0.08340000,19848864.00000000
2023-08-29,0.08350000,0.08890000,0.08120000,0.08420000,20796431.00000000
2023-08-30,0.08420000,0.08710000,0.08300000,0.08380000,6834296.00000000
2023-08-31,0.08380000,0.08600000,0.08010000,0.08100000,6139811.00000000
2023-09-01,0.08100000,0.09380000,0.08050000,0.08770000,36925795.00000000
2023-09-02,0.08770000,0.12290000,0.08530000,0.09160000,184988751.00000000
